section_id,domain,train/test,label,wave_id,attributes,mtype,wave_path,car,spd,mic
0,source,train,normal,17,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0017_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,18,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0018_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,19,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0019_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,20,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0020_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,21,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0021_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,22,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0022_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,23,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0023_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,24,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0024_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,25,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0025_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,26,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0026_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,27,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0027_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,28,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0028_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,29,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0029_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,30,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0030_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,31,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0031_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,32,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0032_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,33,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0033_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,34,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0034_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,35,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0035_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,36,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0036_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,37,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0037_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,38,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0038_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,39,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0039_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,40,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0040_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,41,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0041_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,42,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0042_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,43,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0043_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,44,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0044_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,45,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0045_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,46,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0046_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,47,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0047_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,48,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0048_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,49,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0049_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,50,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0050_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,51,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0051_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,52,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0052_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,53,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0053_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,54,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0054_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,55,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0055_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,56,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0056_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,57,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0057_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,58,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0058_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,59,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0059_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,60,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0060_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,61,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0061_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,62,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0062_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,63,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0063_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,64,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0064_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,65,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0065_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,66,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0066_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,67,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0067_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,68,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0068_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,69,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0069_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,70,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0070_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,71,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0071_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,72,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0072_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,73,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0073_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,74,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0074_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,75,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0075_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,76,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0076_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,77,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0077_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,78,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0078_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,79,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0079_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,80,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0080_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,81,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0081_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,82,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0082_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,83,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0083_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,84,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0084_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,85,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0085_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,86,"['car', 'B1', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0086_car_B1_spd_7_mic_1.wav,B1,7,1
0,source,train,normal,87,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0087_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,88,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0088_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,89,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0089_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,90,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0090_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,91,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0091_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,92,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0092_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,93,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0093_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,94,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0094_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,95,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0095_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,96,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0096_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,97,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0097_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,98,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0098_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,99,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0099_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,100,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0100_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,101,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0101_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,102,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0102_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,103,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0103_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,104,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0104_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,105,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0105_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,106,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0106_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,107,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0107_car_B2_spd_7_mic_1.wav,B2,7,1
0,source,train,normal,108,"['car', 'B2', 'spd', '7', 'mic', '1']",ToyTrain,/DKUdata/2020/zhangyc/corpus/raw_data/dcase2023_t2/development/ToyTrain/train/section_00_source_train_normal_0108_car_B2_spd_7_mic_1.wav,B2,7,1
